date,month,year,is_weekend,is_monsoon,fy,equipment_uptime_pct,blasting_delay_hrs,rainfall_mm,true_production_t,rom_gross_reported_te,stripping_ratio_miss,production_shortfall_pct,ob_overrun_pct,lag_1d_production_t,lag_7d_mean_production_t,ndvi_seasonal_delta,soil_moisture_seasonal_delta,daily_value_inr,rolling_90d_mean,target_production_t,shortfall_gap,shortfall_pct,risk_category
2015-04-20,4,2015,0,0,2015-16,0.7873687420594125,2.3203448313512447,0.0,648.0272358323381,281215.0,2.0,0.1965,0.2,728.0589987624132,730.6200381262261,0.0,1.1814874510706883,1944081.7074970144,,693.5188844289788,45.491648596640744,6.5595399949486755,Medium
2015-04-21,4,2015,0,0,2015-16,0.8835558684167139,0.3659473495910195,0.0,965.5547291869108,281215.0,2.0,0.1965,0.2,648.0272358323381,701.4139024069725,0.0,1.1814874510706883,2896664.1875607325,,693.5188844289788,-272.03584475793195,-39.2254415655772,Low
2015-04-22,4,2015,0,0,2015-16,0.7418481581956126,3.509843450521521,0.0,485.1341341873389,281215.0,2.0,0.1965,0.2,965.5547291869108,725.6672053413695,0.0,1.1814874510706883,1455402.4025620169,,693.5188844289788,208.38475024163995,30.04745147108968,High
2015-04-23,4,2015,0,0,2015-16,0.7876433945605654,1.0624001703548245,0.0,771.4715830283968,281215.0,2.0,0.1965,0.2,485.1341341873389,716.6105586112795,0.0,1.1814874510706883,2314414.7490851902,,693.5188844289788,-77.952698599418,-11.240169568504504,Low
2015-04-24,4,2015,0,0,2015-16,0.8099085529881075,0.5180596851312167,0.0,867.6232543692156,281215.0,2.0,0.1965,0.2,771.4715830283968,720.7277644700077,0.0,1.1814874510706883,2602869.7631076467,,693.5188844289788,-174.10436994023678,-25.104488695154814,Low
2015-04-25,4,2015,1,0,2015-16,0.8368209952651108,3.5549923194759088,0.0,607.5251143007641,281215.0,2.0,0.1965,0.2,867.6232543692156,743.582538576825,0.0,1.1814874510706883,1822575.3429022925,,693.5188844289788,85.99377012821469,12.399629203899645,Medium
2015-04-26,4,2015,1,0,2015-16,0.935552788417904,3.8226059929190135,0.0,550.8919150270013,281215.0,2.0,0.1965,0.2,607.5251143007641,724.7707213810539,0.0,1.1814874510706883,1652675.745081004,,693.5188844289788,142.62696940197748,20.565693682503245,High
2015-04-27,4,2015,0,0,2015-16,0.7599021346475079,3.4485104690618025,0.0,526.8087842257346,281215.0,2.0,0.1965,0.2,550.8919150270013,699.4611379902808,0.0,1.1814874510706883,1580426.3526772037,,693.5188844289788,166.71010020324422,24.038292820318507,High
2015-04-28,4,2015,0,0,2015-16,0.8542703315240835,3.2380642988995123,0.0,732.2929174483967,281215.0,2.0,0.1965,0.2,526.8087842257346,682.1442163321946,0.0,1.1814874510706883,2196878.75234519,,693.5188844289788,-38.77403301941786,-5.59091235869419,Low
2015-04-29,4,2015,0,0,2015-16,0.8777243706586128,2.620967922556087,0.0,689.705397884579,281215.0,2.0,0.1965,0.2,732.2929174483967,648.8211003695498,0.0,1.1814874510706883,2069116.1936537367,,693.5188844289788,3.8134865443997796,0.5498749392440383,Low
2015-04-30,4,2015,0,0,2015-16,0.7139351238159993,2.203429482436557,0.0,617.0452373700742,281215.0,2.0,0.1965,0.2,689.705397884579,678.0455666120126,0.0,1.1814874510706883,1851135.7121102228,,693.5188844289788,76.47364705890459,11.0269019021552,Medium
2015-05-01,5,2015,0,0,2015-16,0.8822634555704315,0.3479470396456405,0.0,937.861024864653,281215.0,2.0,0.1965,0.2,617.0452373700742,655.9846600893951,0.0,1.1814874510706883,2813583.074593959,,693.5188844289788,-244.3421404356742,-35.23222595976715,Low
2015-05-02,5,2015,1,0,2015-16,0.7511572371061874,1.6338128522827948,0.0,782.4599179332937,281215.0,2.0,0.1965,0.2,937.861024864653,666.0186273030291,0.0,1.1814874510706883,2347379.753799881,,693.5188844289788,-88.94103350431487,-12.824601535911464,Low
2015-05-03,5,2015,1,0,2015-16,0.7195154778955838,1.490754068049256,0.0,749.1705119289935,281215.0,2.0,0.1965,0.2,782.4599179332937,691.0093135362475,0.0,1.1814874510706883,2247511.5357869803,,693.5188844289788,-55.65162750001468,-8.02452950446136,Low
2015-05-04,5,2015,0,0,2015-16,0.984665661176,1.0390151350413048,0.0,1021.4448212820002,281215.0,2.0,0.1965,0.2,749.1705119289935,719.3348273793893,0.0,1.1814874510706883,3064334.463846001,,693.5188844289788,-327.9259368530214,-47.28435579991814,Low
2015-05-05,5,2015,0,0,2015-16,0.9896896099223678,2.89368045475434,0.0,724.6743667568625,281215.0,2.0,0.1965,0.2,1021.4448212820002,789.9971183874271,0.0,1.1814874510706883,2174023.1002705875,,693.5188844289788,-31.155482327883647,-4.492376924030853,Low
2015-05-06,5,2015,0,0,2015-16,0.9425192044349384,1.9835029403150832,0.0,856.2788740789109,281215.0,2.0,0.1965,0.2,724.6743667568625,788.9087540029223,0.0,1.1814874510706883,2568836.622236733,,693.5188844289788,-162.7599896499321,-23.468717767353002,Low
2015-05-07,5,2015,0,0,2015-16,0.7913841307520112,0.3241848636305917,0.0,879.0785461475083,281215.0,2.0,0.1965,0.2,856.2788740789109,812.7049648878268,0.0,1.1814874510706883,2637235.6384425247,,693.5188844289788,-185.55966171852947,-26.756252192225933,Low
2015-05-08,5,2015,0,0,2015-16,0.7293016342019151,0.8807328077992453,0.0,697.5495219261284,281215.0,2.0,0.1965,0.2,879.0785461475083,850.1382947131746,0.0,1.1814874510706883,2092648.5657783847,,693.5188844289788,-4.030637497149542,-0.5811864085674089,Low
2015-05-09,5,2015,1,0,2015-16,0.905269907953647,2.733035054638384,0.0,680.0495611330089,281215.0,2.0,0.1965,0.2,697.5495219261284,815.8080800076712,0.0,1.1814874510706883,2040148.6833990265,,693.5188844289788,13.469323295969957,1.9421710927252063,Low
2015-05-10,5,2015,1,0,2015-16,0.8320457481218804,0.3045234379612007,0.0,987.3773463271316,281215.0,2.0,0.1965,0.2,680.0495611330089,801.1780290362019,0.0,1.1814874510706883,2962132.038981395,,693.5188844289788,-293.85846189815277,-42.372092310089926,Low
2015-05-11,5,2015,0,0,2015-16,0.7366114704534336,3.4048276561950748,0.0,521.1288919048585,281215.0,2.0,0.1965,0.2,987.3773463271316,835.2075768073644,0.0,1.1814874510706883,1563386.6757145757,,693.5188844289788,172.38999252412032,24.857288877729797,High
2015-05-12,5,2015,0,0,2015-16,0.848553073033381,1.9805861080558973,0.0,842.6733307951788,281215.0,2.0,0.1965,0.2,521.1288919048585,763.7338726106298,0.0,1.1814874510706883,2528019.9923855364,,693.5188844289788,-149.15444636619998,-21.50690481759685,Low
2015-05-13,5,2015,0,0,2015-16,0.7103165563345655,1.922346309306592,0.0,690.3369037991414,281215.0,2.0,0.1965,0.2,842.6733307951788,780.5908674732465,0.0,1.1814874510706883,2071010.711397424,,693.5188844289788,3.181980629837426,0.45881672457374634,Low
2015-05-14,5,2015,0,0,2015-16,0.9727961206236346,2.3696311386380704,0.0,844.2612783164523,281215.0,2.0,0.1965,0.2,690.3369037991414,756.8848717189937,0.0,1.1814874510706883,2532783.834949357,,693.5188844289788,-150.74239388747344,-21.73587443283392,Low
2015-05-15,5,2015,0,0,2015-16,0.777633994480005,3.2987238637005967,0.0,601.9080573114901,281215.0,2.0,0.1965,0.2,844.2612783164523,751.910976314557,0.0,1.1814874510706883,1805724.1719344703,,693.5188844289788,91.61082711748872,13.20956489784963,Medium
2015-05-16,5,2015,1,0,2015-16,0.8987566853061946,1.3912368316087722,0.0,778.9764584664726,281215.0,2.0,0.1965,0.2,601.9080573114901,738.2479099410373,0.0,1.1814874510706883,2336929.375399418,,693.5188844289788,-85.45757403749383,-12.322313920529627,Low
2015-05-17,5,2015,1,0,2015-16,0.7935133228268233,2.7120646102362542,0.0,651.6174320736149,281215.0,2.0,0.1965,0.2,778.9764584664726,752.3803238458178,0.0,1.1814874510706883,1954852.2962208448,,693.5188844289788,41.90145235536397,6.041861771343729,Medium
2015-05-18,5,2015,0,0,2015-16,0.8560204063533432,2.2629278559831643,0.0,811.591105769322,281215.0,2.0,0.1965,0.2,651.6174320736149,704.4146218096013,0.0,1.1814874510706883,2434773.317307966,,693.5188844289788,-118.07222134034316,-17.0250910236655,Low
2015-05-19,5,2015,0,0,2015-16,0.8640130838029838,1.0681130806776853,0.0,891.9946917042726,281215.0,2.0,0.1965,0.2,811.591105769322,745.9092237902388,0.0,1.1814874510706883,2675984.075112818,,693.5188844289788,-198.47580727529373,-28.618659380661615,Low
2015-05-20,5,2015,0,0,2015-16,0.7554563366576581,3.514519945420632,0.0,550.9051659133464,281215.0,2.0,0.1965,0.2,891.9946917042726,752.955132491538,0.0,1.1814874510706883,1652715.4977400394,,693.5188844289788,142.6137185156324,20.56378300831072,High
2015-05-21,5,2015,0,0,2015-16,0.9908753883293676,3.1897040864277124,0.0,841.7585801454514,281215.0,2.0,0.1965,0.2,550.9051659133464,733.0363127935673,0.0,1.1814874510706883,2525275.740436354,,693.5188844289788,-148.23969571647262,-21.375004927014846,Low
2015-05-22,5,2015,0,0,2015-16,0.9325398470083344,2.633807338633702,0.0,750.1700676392586,281215.0,2.0,0.1965,0.2,841.7585801454514,732.6787844834244,0.0,1.1814874510706883,2250510.202917776,,693.5188844289788,-56.65118321027978,-8.168657621619712,Low
2015-05-23,5,2015,1,0,2015-16,0.9818496824692567,3.402326916376968,0.0,682.7992078173784,281215.0,2.0,0.1965,0.2,750.1700676392586,753.8590716731054,0.0,1.1814874510706883,2048397.6234521351,,693.5188844289788,10.719676611600448,1.5456935423505715,Low
2015-05-24,5,2015,1,0,2015-16,0.9684482051282948,3.469176803839209,0.0,708.650936876123,281215.0,2.0,0.1965,0.2,682.7992078173784,740.1194644375206,0.0,1.1814874510706883,2125952.810628369,,693.5188844289788,-15.132052447144133,-2.181923634221349,Low
2015-05-25,5,2015,0,0,2015-16,0.8793699936433255,2.833451906860139,0.0,740.0449098012919,281215.0,2.0,0.1965,0.2,708.650936876123,748.267107980736,0.0,1.1814874510706883,2220134.729403876,,693.5188844289788,-46.52602537231303,-6.708689037447202,Low
2015-05-26,5,2015,0,0,2015-16,0.976562270506935,3.348053313454688,0.0,624.0185032786587,281215.0,2.0,0.1965,0.2,740.0449098012919,738.046222842446,0.0,1.1814874510706883,1872055.509835976,,693.5188844289788,69.5003811503201,10.021411487236499,Medium
2015-05-27,5,2015,0,0,2015-16,0.7265477506155759,2.7898858466771346,0.0,595.6559307115135,281215.0,2.0,0.1965,0.2,624.0185032786587,699.7639102102155,0.0,1.1814874510706883,1786967.7921345406,,693.5188844289788,97.8629537174653,14.111072663586159,Medium
2015-05-28,5,2015,0,0,2015-16,0.7587948587257435,2.7205630870412016,0.0,656.3011154763208,281215.0,2.0,0.1965,0.2,595.6559307115135,706.1568766099535,0.0,1.1814874510706883,1968903.3464289624,,693.5188844289788,37.21776895265805,5.366511249841735,Medium
2015-05-29,5,2015,0,0,2015-16,0.7135681866731614,2.474445512860737,0.0,579.5216278991763,281215.0,2.0,0.1965,0.2,656.3011154763208,679.662953085792,0.0,1.1814874510706883,1738564.883697529,,693.5188844289788,113.99725652980248,16.437512963134978,High
2015-05-30,5,2015,1,0,2015-16,0.7975990992289793,3.010866558230565,0.0,678.3561955174414,281215.0,2.0,0.1965,0.2,579.5216278991763,655.2846045514946,0.0,1.1814874510706883,2035068.586552324,,693.5188844289788,15.16268891153743,2.1863411728177957,Low
2015-05-31,5,2015,1,0,2015-16,0.8166031869068446,0.6344204211722948,0.0,882.1003750594634,281215.0,2.0,0.1965,0.2,678.3561955174414,654.6498885086465,0.0,1.1814874510706883,2646301.12517839,,693.5188844289788,-188.5814906304846,-27.191976291425224,Low
2015-06-01,6,2015,0,1,2015-16,0.7814047095321688,3.5234830367957137,0.0,565.2236301649316,281215.0,2.0,0.1965,0.2,882.1003750594634,679.4283796776953,0.0,1.1814874510706883,1695670.8904947948,,693.5188844289788,128.29525426404723,18.499172429843984,High
2015-06-02,6,2015,0,1,2015-16,0.9486212527455788,3.487374110980928,6.837649064933652,465.9250932267457,281215.0,2.0,0.1965,0.2,565.2236301649316,654.4539111582151,0.0,1.1814874510706883,1397775.2796802372,,693.5188844289788,227.59379120223315,32.817244967976116,High
2015-06-03,6,2015,0,1,2015-16,0.8070259980080767,0.1169891321382365,3.3556728831355502,731.4106378197727,281215.0,2.0,0.1965,0.2,465.9250932267457,631.8691382936561,0.0,1.1814874510706883,2194231.9134593178,,693.5188844289788,-37.89175339079384,-5.463694535440472,Low
2015-06-04,6,2015,0,1,2015-16,0.7842803529062142,3.3032670022590507,1.3671389281094155,399.714566041116,281215.0,2.0,0.1965,0.2,731.4106378197727,651.2626678805502,0.0,1.1814874510706883,1199143.6981233482,,693.5188844289788,293.80431838786285,42.364285239294084,High
2015-06-05,6,2015,0,1,2015-16,0.8628088249474746,0.5154794698937808,3.537968333840955,613.3279817705987,281215.0,2.0,0.1965,0.2,399.714566041116,614.6074465326639,0.0,1.1814874510706883,1839983.945311796,,693.5188844289788,80.19090265838008,11.56290109164175,Medium
2015-06-06,6,2015,1,1,2015-16,0.7422772674924287,1.3404754170365676,0.0,454.6963974236824,281215.0,2.0,0.1965,0.2,613.3279817705987,619.4369256571528,0.0,1.1814874510706883,1364089.192271047,,693.5188844289788,238.8224870052964,34.43633509733988,High
2015-06-07,6,2015,1,1,2015-16,0.940659094226212,2.974033025166431,12.227545410899513,545.4785271070119,281215.0,2.0,0.1965,0.2,454.6963974236824,587.4855259294729,0.0,1.1814874510706883,1636435.5813210355,,693.5188844289788,148.0403573219669,21.34626188930076,High
2015-06-08,6,2015,0,1,2015-16,0.7223651931039312,0.6430395841932328,5.856113590347798,574.3950990718313,281215.0,2.0,0.1965,0.2,545.4785271070119,539.3966905076942,0.0,1.1814874510706883,1723185.297215494,,693.5188844289788,119.12378535714754,17.176718331935582,High
2015-06-09,6,2015,0,1,2015-16,0.9960660809801553,3.2718680964762488,0.0,565.0217153255892,281215.0,2.0,0.1965,0.2,574.3950990718313,540.706900351537,0.0,1.1814874510706883,1695065.1459767676,,693.5188844289788,128.49716910338964,18.5282869707564,High
2015-06-10,6,2015,0,1,2015-16,0.9316734307889972,3.328536711830968,10.77536964378914,390.833584423435,281215.0,2.0,0.1965,0.2,565.0217153255892,554.8635606513718,0.0,1.1814874510706883,1172500.753270305,,693.5188844289788,302.6853000055438,43.64485334163109,High
2015-06-11,6,2015,0,1,2015-16,0.7596147044602517,2.029870935043345,2.148204939156709,484.28709611086526,281215.0,2.0,0.1965,0.2,390.833584423435,506.2096958804664,0.0,1.1814874510706883,1452861.2883325955,,693.5188844289788,209.23178831811356,30.169587738102948,High
2015-06-12,6,2015,0,1,2015-16,0.7016566351370807,0.0255434868673343,16.856852156807427,524.6760124671464,281215.0,2.0,0.1965,0.2,484.28709611086526,518.2914858904305,0.0,1.1814874510706883,1574028.0374014392,,693.5188844289788,168.84287196183243,24.345821830194605,High
2015-06-13,6,2015,1,1,2015-16,0.9446384285364502,1.1481525326996511,0.0,781.9726433210343,281215.0,2.0,0.1965,0.2,524.6760124671464,505.62691884708016,0.0,1.1814874510706883,2345917.929963103,,693.5188844289788,-88.45375889205548,-12.754340347182538,Low
2015-06-14,6,2015,1,1,2015-16,0.9120572031542852,2.467707673502969,0.0,605.4694695480717,281215.0,2.0,0.1965,0.2,781.9726433210343,552.3806682609876,0.0,1.1814874510706883,1816408.4086442152,,693.5188844289788,88.04941488090708,12.6960371026384,Medium
2015-06-15,6,2015,0,1,2015-16,0.9187021504122962,3.924744712109694,1.9824457740947088,495.62838011508046,281215.0,2.0,0.1965,0.2,605.4694695480717,560.9508028954248,0.0,1.1814874510706883,1486885.1403452414,,693.5188844289788,197.89050431389836,28.534263270543104,High
2015-06-16,6,2015,0,1,2015-16,0.9313811040057838,2.527254108066673,0.0,593.5184550422842,281215.0,2.0,0.1965,0.2,495.62838011508046,549.6984144730318,0.0,1.1814874510706883,1780555.3651268526,,693.5188844289788,100.00042938669458,14.419279940593357,Medium
2015-06-17,6,2015,0,1,2015-16,0.7222133955202271,1.0392143242566392,7.851015090018789,624.5925527137027,281215.0,2.0,0.1965,0.2,593.5184550422842,553.7693772897024,0.0,1.1814874510706883,1873777.658141108,,693.5188844289788,68.92633171527609,9.938638047618245,Medium
2015-06-18,6,2015,0,1,2015-16,0.8075397185632818,2.5360228123984454,0.0,475.6674850332687,281215.0,2.0,0.1965,0.2,624.5925527137027,587.1635156168835,0.0,1.1814874510706883,1427002.455099806,,693.5188844289788,217.85139939571013,31.412468252408438,High
2015-06-19,6,2015,0,1,2015-16,0.7347607178575388,2.159941518863422,0.0,469.7666874711439,281215.0,2.0,0.1965,0.2,475.6674850332687,585.9321426057984,0.0,1.1814874510706883,1409300.0624134317,,693.5188844289788,223.75219695783494,32.2633171181871,High
2015-06-20,6,2015,1,1,2015-16,0.958931027762678,3.1193815806045744,0.0,555.13846369191,281215.0,2.0,0.1965,0.2,469.7666874711439,578.0879533206551,0.0,1.1814874510706883,1665415.39107573,,693.5188844289788,138.3804207370688,19.953374571913322,High
2015-06-21,6,2015,1,1,2015-16,0.8869894380482674,0.4279225553078336,8.001816658239948,735.1661169294932,281215.0,2.0,0.1965,0.2,555.13846369191,545.6830705164946,0.0,1.1814874510706883,2205498.35078848,,693.5188844289788,-41.647232500514406,-6.005205256206599,Low
2015-06-22,6,2015,0,1,2015-16,0.7992694074557947,3.044111610008112,0.0,433.23279400753904,281215.0,2.0,0.1965,0.2,735.1661169294932,564.2111629995546,0.0,1.1814874510706883,1299698.3820226172,,693.5188844289788,260.2860904214398,37.53121887023321,High
2015-06-23,6,2015,0,1,2015-16,0.7190675050858071,2.165066314704441,0.0,504.7952870609139,281215.0,2.0,0.1965,0.2,433.23279400753904,555.2975078413345,0.0,1.1814874510706883,1514385.8611827416,,693.5188844289788,188.72359736806493,27.21246697174712,High
2015-06-24,6,2015,0,1,2015-16,0.7932946965146986,3.8519680154359786,4.546045117075097,414.4622942164626,281215.0,2.0,0.1965,0.2,504.7952870609139,542.6227695582817,0.0,1.1814874510706883,1243386.882649388,,693.5188844289788,279.0565902125162,40.23777815975155,High
2015-06-25,6,2015,0,1,2015-16,0.7975549966080241,1.3674886641547443,0.0,569.2786728753333,281215.0,2.0,0.1965,0.2,414.4622942164626,512.6041612015331,0.0,1.1814874510706883,1707836.018626,,693.5188844289788,124.24021155364551,17.91446698036794,High
2015-06-26,6,2015,0,1,2015-16,0.9188818535014192,2.5304875725357925,9.674641199023238,570.5461782399498,281215.0,2.0,0.1965,0.2,569.2786728753333,525.9771880361137,0.0,1.1814874510706883,1711638.5347198492,,693.5188844289788,122.97270618902905,17.731702618347708,High
2015-06-27,6,2015,1,1,2015-16,0.8912672414065639,3.72811242204007,0.0,437.6255664001026,281215.0,2.0,0.1965,0.2,570.5461782399498,540.3742581459431,0.0,1.1814874510706883,1312876.699200308,,693.5188844289788,255.8933180288762,36.89781544154641,High
2015-06-28,6,2015,1,1,2015-16,0.966163822772898,0.410038911962717,9.870216597678356,701.3774959023896,281215.0,2.0,0.1965,0.2,437.6255664001026,523.5867013899707,0.0,1.1814874510706883,2104132.487707169,,693.5188844289788,-7.858611473410747,-1.1331503221979708,Low
2015-06-29,6,2015,0,1,2015-16,0.8416644775485848,3.748913948945805,0.0,469.9144067981951,281215.0,2.0,0.1965,0.2,701.3774959023896,518.7597555289558,0.0,1.1814874510706883,1409743.2203945853,,693.5188844289788,223.60447763078372,32.24201714635247,High
2015-06-30,6,2015,0,1,2015-16,0.7358782737814905,2.7515428892032534,9.125224132714484,328.4427120418174,281215.0,2.0,0.1965,0.2,469.9144067981951,523.999985927621,0.0,1.1814874510706883,985328.1361254522,,693.5188844289788,365.0761723871614,52.641129258903085,High
2015-07-01,7,2015,0,1,2015-16,0.9139734361668984,0.2713482364206876,4.476515116593228,641.358105774987,281215.0,2.0,0.1965,0.2,328.4427120418174,498.8067609248929,0.0,1.1814874510706883,1924074.317324961,,693.5188844289788,52.16077865399177,7.521176398381607,Medium
2015-07-02,7,2015,0,1,2015-16,0.9282355145850693,1.203854267787265,3.775173450816366,729.2883714657374,281215.0,2.0,0.1965,0.2,641.358105774987,531.2204482903963,0.0,1.1814874510706883,2187865.1143972124,,693.5188844289788,-35.76948703675862,-5.157680322751423,Low
2015-07-03,7,2015,0,1,2015-16,0.8683831592708489,2.8326883545811263,4.886361647379632,580.3860111878091,281215.0,2.0,0.1965,0.2,729.2883714657374,554.0789766604541,0.0,1.1814874510706883,1741158.0335634274,,693.5188844289788,113.1328732411697,16.312875652163342,High
2015-07-04,7,2015,1,1,2015-16,0.9312901539863684,0.2694024058750868,3.3381406262361555,755.5643476344502,281215.0,2.0,0.1965,0.2,580.3860111878091,555.484667081577,0.0,1.1814874510706883,2266693.0429033507,,693.5188844289788,-62.04546320547138,-8.946470615080312,Low
2015-07-05,7,2015,1,1,2015-16,0.8481386789093173,2.328681840705093,14.645821146686906,456.2562616415275,281215.0,2.0,0.1965,0.2,755.5643476344502,600.9044929721979,0.0,1.1814874510706883,1368768.7849245826,,693.5188844289788,237.26262278745133,34.211414874853155,High
2015-07-06,7,2015,0,1,2015-16,0.8568198488145982,1.383532227811827,5.238968029583206,678.3131935973947,281215.0,2.0,0.1965,0.2,456.2562616415275,565.8871737920748,0.0,1.1814874510706883,2034939.580792184,660.4941756466465,693.5188844289788,15.205690831584093,2.192541713424858,Low
2015-07-07,7,2015,0,1,2015-16,0.8282623055075649,2.4836620710699084,7.685800934411567,443.5627469210359,281215.0,2.0,0.1965,0.2,678.3131935973947,595.6584290491033,0.0,1.1814874510706883,1330688.2407631075,658.1300731053914,691.036576760661,247.47382983962507,35.81197264545623,High
2015-07-08,7,2015,0,1,2015-16,0.7076257380232285,0.1829681352500514,12.193436650541551,470.2223922278708,281215.0,2.0,0.1965,0.2,443.5627469210359,612.1041483175632,0.0,1.1814874510706883,1410667.1766836124,656.6657561875023,689.4990439968775,219.27665176900672,31.802314111692915,High
2015-07-09,7,2015,0,1,2015-16,0.7323674280979913,3.486147224609505,0.0,460.2481430018658,281215.0,2.0,0.1965,0.2,470.2223922278708,587.6561892394037,0.0,1.1814874510706883,1380744.4290055975,650.31416066033,682.8298686933465,222.5817256914807,32.59695216868734,High
2015-07-10,7,2015,0,1,2015-16,0.7094287557060203,3.893955876709588,3.1935059241779635,365.1804055920511,281215.0,2.0,0.1965,0.2,460.2481430018658,549.221870887422,0.0,1.1814874510706883,1095541.2167761533,646.6169197126211,678.9477656982522,313.76736010620107,46.21377018355932,High
2015-07-11,7,2015,1,1,2015-16,0.8909231233791342,3.875511421142766,0.0,540.5647119932248,281215.0,2.0,0.1965,0.2,365.1804055920511,518.4782129451709,0.0,1.1814874510706883,1621694.1359796743,644.6629613533158,676.8961094209817,136.33139742775688,20.140667900185605,High
2015-07-12,7,2015,1,1,2015-16,0.794306794322898,2.998607326971699,0.0,372.4146924918308,281215.0,2.0,0.1965,0.2,540.5647119932248,487.7639792821387,0.0,1.1814874510706883,1117244.0774754924,639.3290114269238,671.29546199827,298.88076950643915,44.52298375692124,High
2015-07-13,7,2015,0,1,2015-16,0.8525712073494108,0.5203449605225279,0.0,635.8564084316838,281215.0,2.0,0.1965,0.2,372.4146924918308,475.7866122607534,0.0,1.1814874510706883,1907569.2252950517,637.5520647578743,669.429667995768,33.573259564084196,5.015203414064469,Medium
2015-07-14,7,2015,0,1,2015-16,0.972269942177828,3.0330527837160903,1.897746259947148,588.1892121426706,281215.0,2.0,0.1965,0.2,635.8564084316838,469.7213572370805,0.0,1.1814874510706883,1764567.6364280118,637.9927153228155,669.8923510889563,81.70313894628566,12.196457955292603,Medium
2015-07-15,7,2015,0,1,2015-16,0.7747876687446624,0.098347665835206,0.0,700.2747403272845,281215.0,2.0,0.1965,0.2,588.1892121426706,490.3822808401711,0.0,1.1814874510706883,2100824.220981853,637.5218664151487,669.3979597359062,-30.876780591378292,-4.612619465341654,Low
